price,lot_area,living_area,num_floors,num_bedrooms,num_bathrooms,waterfront,year_built,year_renovated
160000,9600,1010,1.0,3,1.5,0,1962,0
204000,7405,1040,1.0,3,1.0,0,1971,0
358000,6655,1610,2.0,3,2.25,0,1985,0
452000,8268,1570,1.0,4,1.75,0,1979,0
595000,4000,1510,1.0,2,2.0,0,1900,0
249000,6082,1360,1.0,3,2.0,0,1994,0
346900,5106,1970,2.0,4,2.5,0,1999,0
2125000,24069,5403,2.0,3,2.5,1,1976,0
280000,4350,1560,2.0,4,2.5,0,2003,0
318888,12000,2320,1.0,4,1.75,0,1973,0
530000,40518,2120,1.0,3,2.25,0,1967,0
375000,18500,2120,2.0,3,2.25,0,1983,0
910000,29242,3350,2.0,4,2.5,0,1988,0
782000,9614,2380,2.0,4,2.5,0,1991,0
259950,649,1070,2.0,2,2.0,0,2008,0
315000,18360,2300,1.0,4,2.75,0,1979,0
215000,8865,1320,1.0,2,1.0,0,1943,0
705000,10221,2180,1.0,3,1.75,0,1946,0
1450000,6320,4380,2.0,3,3.0,0,1952,0
451000,9813,1790,2.0,3,1.75,0,1949,0
261000,8125,750,1.0,2,1.0,0,1943,0
396000,8280,1300,1.0,3,1.5,0,1956,0
725000,29170,2990,2.0,4,2.5,0,1999,0
1950000,15235,4640,2.0,7,3.5,0,1965,2003
238000,7242,1400,1.5,4,1.0,0,1959,0
750000,9563,2750,2.0,6,1.75,0,1973,0
331500,10271,2050,2.0,4,2.5,0,1998,0
460000,108900,2230,1.0,4,3.0,0,1978,0
404950,217014,2340,1.0,4,2.25,0,1982,0
880000,5163,2870,2.0,3,2.5,0,2014,0
863000,22370,4120,2.0,4,2.5,0,1997,0
638700,9162,2080,1.0,3,1.75,0,1960,0
435000,5680,1840,2.0,3,2.5,0,2008,0
260000,5350,1180,1.5,3,1.0,0,1959,0
671500,4000,2160,1.5,5,2.75,0,1927,0
610000,3400,1180,1.5,3,1.0,0,1907,0
405000,15029,1160,1.0,2,0.75,0,1937,0
338900,5612,1830,2.0,4,2.5,0,2003,0
720000,7708,3200,2.0,4,4.0,0,2004,0
442000,5445,2560,1.5,5,3.0,0,1927,0
650000,5040,2550,1.5,5,2.75,0,1902,0
263500,9917,1330,1.0,3,1.75,0,1981,0
300000,75794,1220,1.0,2,1.0,0,1963,0
266000,3402,1805,2.0,3,2.5,0,2009,0
930000,84942,6050,2.5,4,4.0,0,2009,0
530000,5493,2320,2.0,4,2.5,0,2004,0
180000,8960,1384,1.0,3,1.0,0,1965,0
619000,6439,2720,2.0,3,2.5,0,2005,0
264000,10608,1820,1.0,3,1.5,0,1962,0
730000,4920,2130,1.5,2,2.25,0,1941,0
439000,10070,2060,2.0,4,2.25,0,1975,0
268500,7500,1420,1.0,4,1.75,0,1981,0
330000,15744,1510,1.0,3,1.75,0,1985,0
640000,4000,2160,1.5,3,2.5,0,1903,2013
900000,12600,3180,2.0,3,2.5,0,1978,0
370000,13300,2110,2.0,3,2.25,0,1985,0
685000,2900,2060,1.5,3,2.0,0,1931,0
505000,217800,1830,1.0,3,1.5,0,1981,0
265000,32666,1820,1.0,3,1.75,0,1966,0
290000,2937,1610,2.0,3,2.5,0,2006,0
296000,3600,1780,2.0,4,2.5,0,2006,0
360000,9611,1840,2.0,4,2.5,0,1996,0
240500,10584,1460,1.0,3,1.75,0,1997,0
372500,2958,1400,2.0,2,2.5,0,2007,0
595000,14402,3370,2.0,3,2.5,0,2004,0
515000,8249,3590,2.0,4,3.0,0,1997,0
1220000,15367,3200,2.0,4,2.25,0,1962,0
507000,6460,1670,1.0,2,1.75,0,2004,0
399950,31465,2420,1.0,4,2.0,0,1984,0
185000,10816,1430,2.0,3,1.75,0,1994,0
460000,7070,1440,1.0,3,1.75,0,1980,0
435500,4789,1450,2.0,3,2.25,0,1985,0
469000,13938,3550,1.0,4,2.75,0,1966,0
531000,1175,1270,2.0,2,3.0,0,2000,0
443500,6804,940,1.0,2,1.0,0,1949,0
223000,6824,1670,1.0,3,2.0,0,1990,0
590000,15842,3100,2.0,4,3.5,0,1996,0
340000,1760,1100,3.0,2,2.5,0,1997,0
650000,3388,1870,1.0,3,2.0,0,1925,0
533600,5080,1930,2.0,3,2.5,0,1990,0
695000,4694,2540,2.0,3,2.75,0,2005,0
242000,7524,1280,1.5,3,1.75,0,1988,0
425000,8814,1820,1.0,3,2.25,0,1967,0
525000,9414,1490,2.0,3,2.25,0,1981,0
485000,5502,1880,2.0,3,2.5,0,1988,0
175000,9775,1250,1.0,3,1.0,0,1971,0
210000,7210,1440,1.0,3,2.0,0,1983,0
260000,7415,1920,2.0,3,2.5,0,1989,0
577000,5750,2060,1.0,3,2.5,0,1976,0
200000,10588,1210,1.0,3,1.5,0,1958,0
605000,5000,1760,1.0,2,1.75,0,1927,0
325000,6750,990,1.0,3,1.0,0,1947,0
289500,6400,960,1.0,3,1.0,0,1944,0
559950,1458,1660,3.0,3,2.5,0,2014,0
1042500,9375,1900,1.0,3,1.75,0,1941,0
543500,2790,1270,1.0,3,2.25,0,1970,0
480000,34293,3250,2.0,4,2.25,0,1983,0
218000,9633,960,1.0,3,1.0,0,1982,0
565000,6000,1330,1.0,2,1.75,0,1914,1945
426700,7700,2080,1.0,3,1.75,0,1968,0
650000,11575,2690,1.0,3,2.5,0,1957,0
542000,3060,890,1.0,2,1.0,0,1910,0
415000,8000,1070,1.0,3,1.75,0,1977,0
214000,8316,1200,1.0,3,1.0,0,1953,0
245000,8910,1360,2.0,3,1.5,0,1949,0
314500,13303,2050,1.0,3,2.0,0,1993,0
1120000,5750,3000,2.0,3,1.5,0,1924,0
378000,3850,1300,1.0,2,2.0,0,1963,0
305000,9091,2250,1.0,4,2.5,0,1982,0
595000,6750,3740,1.0,5,2.75,0,1978,0
729500,1091,1660,3.0,3,2.5,0,2015,0
430000,6699,2360,2.0,3,2.5,0,2003,0
240000,6500,1760,1.0,3,1.75,0,1987,0
545000,6200,1680,1.5,3,1.75,0,1916,0
530000,2500,1320,1.0,3,1.75,0,1918,0
157000,26326,870,1.0,1,1.0,0,1939,0
425000,7645,1260,1.5,4,1.0,0,1925,0
220000,6020,1000,1.0,3,1.0,0,1944,0
521000,36400,2020,1.0,4,1.75,0,1976,0
325000,6862,1920,1.0,3,1.0,0,1952,0
597500,5400,2150,1.5,3,2.0,0,1911,0
337000,3976,1470,2.0,3,2.5,0,1999,0
1000000,10492,3180,2.0,3,2.5,0,1991,0
3070000,55867,3930,1.0,3,2.5,1,1957,0
495000,6000,990,1.0,3,1.0,0,1943,0
748000,3330,2770,2.0,4,3.5,0,2001,0
888000,8710,1250,1.0,3,1.5,0,1953,0
269900,22267,1140,1.0,3,1.75,0,1986,0
496500,14440,2250,1.0,4,2.5,0,1967,0
475000,5097,1640,2.0,3,2.5,0,1969,0
312000,1374,1255,3.0,3,1.5,0,2004,0
323000,12231,1290,1.0,3,1.0,0,1976,0
331000,9079,1300,1.0,3,1.75,0,1986,0
306000,1086,1220,3.0,3,1.5,0,2007,0
655000,4000,2630,3.0,4,2.5,0,2002,0
290000,15954,1950,1.0,3,1.5,0,1959,0
1250000,5000,3160,2.0,4,3.25,0,1965,0
460000,4708,1550,1.0,3,1.75,0,1949,0
435000,6380,1700,1.0,4,2.5,0,1940,0
664000,11880,2510,1.0,4,2.75,0,1978,0
865000,4180,1800,2.0,4,1.75,0,1921,0
385000,18000,1800,1.0,3,1.75,0,1968,0
497000,9315,1870,1.0,3,2.25,0,1975,0
280000,3000,1010,1.0,2,1.0,0,1925,0
188000,17487,1120,1.0,2,1.5,0,1924,0
478500,4755,2090,1.0,3,1.0,0,1969,0
1145000,18361,4370,2.0,4,3.5,0,2001,0
222000,7187,1440,1.0,3,2.0,0,1981,0
799000,209523,2580,2.0,4,3.0,0,1984,0
609900,7399,3190,2.0,4,2.5,0,2006,0
413000,5809,2380,2.0,4,3.5,0,1995,0
400000,4875,1420,1.5,4,1.0,0,1930,0
802541,6768,2990,2.0,5,2.75,0,2014,0
320000,7757,2680,2.0,3,2.5,0,1990,0
507000,7649,2730,2.0,4,2.5,0,2006,0
387500,8329,1220,1.0,3,1.0,0,1946,0
396000,12616,1500,1.0,3,1.0,0,1967,0
373000,11788,1830,1.0,3,1.75,0,1958,0
1484900,19252,4570,2.0,5,2.5,0,1965,0
359900,7698,2470,2.0,4,2.25,0,1983,0
410000,4342,800,1.0,2,1.0,0,1927,0
690000,23488,2900,2.0,4,2.5,0,1992,0
245000,5760,1410,1.0,3,2.0,0,1985,0
700000,25958,2830,1.0,5,2.5,0,1979,0
268000,9966,1680,1.0,4,1.75,0,1977,0
225000,26055,1760,1.0,3,1.75,0,1979,0
980000,11034,2240,2.0,4,2.25,0,1976,0
795000,5000,1380,1.5,2,1.0,0,1905,0
195000,5100,820,1.0,2,1.0,0,1953,0
480000,10575,2180,1.0,4,2.0,0,1950,0
485000,3600,1400,1.0,4,2.0,0,1900,0
130000,9000,880,1.0,2,1.0,0,1928,0
325000,5703,1060,1.0,2,1.0,0,1946,0
440000,7245,1530,1.0,3,1.75,0,1984,0
550000,14782,2480,1.0,4,1.75,0,1958,0
310000,7150,1490,1.0,3,1.75,0,1967,0
530000,39478,3660,2.0,3,2.5,0,1989,0
390000,8548,2340,2.0,4,2.5,0,1993,0
243000,12125,1450,1.0,3,1.75,0,1981,0
639000,9875,2210,2.0,4,2.5,0,1990,0
215000,7400,1130,1.0,4,1.0,0,1969,0
405000,10500,1550,1.0,5,1.75,0,1961,0
250000,7140,1710,1.0,4,1.75,0,1968,0
405500,8108,1010,1.0,3,1.5,0,1954,0
452000,13579,2660,2.0,6,2.25,0,1937,1990
730000,13579,2660,2.0,6,2.25,0,1937,1990
267000,9644,1300,1.0,3,2.0,0,1994,0
289950,6186,1670,2.0,3,2.5,0,2002,0
565000,4080,960,1.0,2,1.0,0,1911,0
1578000,51836,4670,2.0,4,3.25,0,1988,0
636000,2770,2140,2.0,3,2.5,0,2007,0
350000,5500,2520,1.0,5,3.0,0,2004,0
320000,9380,1650,1.0,3,1.5,0,1978,0
210000,5680,1440,1.0,2,1.75,0,1978,0
245000,5900,1050,1.0,2,1.0,0,1950,0
328000,7650,1470,1.0,3,1.75,0,1983,0
985000,37769,4230,2.0,4,2.25,0,1989,0
501000,7972,1970,1.0,3,1.75,0,1976,0
315000,17424,1540,2.0,3,2.25,0,1992,0
403000,8354,2090,2.0,3,2.75,0,2012,0
550000,17950,2380,2.0,3,2.0,0,1934,0
347500,3562,2156,2.0,4,2.5,0,2012,0
365000,8893,2070,2.0,4,2.25,0,1986,0
588000,8167,1910,1.0,3,1.0,0,1951,0
605000,7400,1920,1.0,3,1.75,0,1977,0
1300000,5979,3400,2.0,3,3.25,0,1937,0
233000,9177,1400,1.0,3,2.0,0,1974,0
360000,17715,2210,2.0,4,2.5,0,1997,0
459000,4887,1170,1.0,2,1.75,0,1929,0
740000,72745,2100,1.0,3,2.0,0,1995,0
305000,9750,1160,1.0,3,1.0,0,1967,0
395000,4000,1500,1.0,3,1.0,0,1925,0
560000,6000,2940,2.0,4,2.5,0,2000,0
650000,5070,2010,1.0,4,1.75,0,1963,0
449950,4912,2170,2.0,3,2.5,0,2003,0
517500,5200,1430,1.0,3,1.5,0,1940,0
435000,6460,1510,1.0,4,1.5,0,1970,0
329999,6908,1150,1.0,3,1.0,0,1952,0
950000,4200,2150,1.0,3,1.75,0,1960,0
447000,6001,1370,1.0,3,1.0,0,1944,0
699800,6600,2380,1.0,2,2.5,0,2010,0
850000,3850,1370,1.0,3,1.75,0,1911,1988
316500,14250,1600,1.0,3,1.75,0,1979,0
942500,9612,3750,1.0,5,3.5,0,1981,0
1310000,3938,3950,2.0,2,2.25,0,1991,0
856600,13430,2400,1.0,4,2.25,0,1964,0
405600,4000,2830,2.5,5,1.5,0,1918,0
565000,22594,2440,2.0,4,2.5,0,1996,0
400000,1149,1190,2.0,3,2.25,0,2008,0
330000,218252,1400,1.0,3,2.0,0,1997,0
374950,4683,2730,2.0,4,2.75,0,2005,0
405300,7939,2390,1.0,3,2.75,0,1983,0
560000,31400,2060,2.0,3,2.25,0,1984,0
824000,9864,2490,1.0,4,2.25,0,1961,0
260000,10968,1100,1.0,3,1.75,0,1984,0
760000,6099,2430,1.0,4,2.5,0,1965,0
405000,12750,3170,2.0,3,2.5,0,1995,0
429900,8625,2640,2.0,4,2.5,0,1987,0
341500,7223,1130,1.0,3,1.5,0,1961,0
465250,7642,1940,1.5,5,2.0,0,1957,0
450000,3000,1100,1.5,2,2.0,0,1912,2005
390000,10800,1200,1.0,3,1.0,0,1955,0
420000,8030,2000,1.0,3,2.25,0,1963,0
269950,4838,1890,2.0,3,2.5,0,2002,0
493000,2874,1910,1.0,4,2.0,0,1910,0
370000,5880,2710,2.0,4,2.5,0,1998,0
2250000,9453,4860,1.5,5,4.25,0,1905,0
305000,23680,1250,1.0,3,1.0,0,1967,0
400000,8219,1590,1.5,3,1.75,0,1938,0
320000,1221,1240,2.0,3,1.5,0,2009,0
715000,4800,2000,2.0,4,1.0,0,1911,0
650000,10003,3610,1.5,6,2.75,0,1966,0
218000,8040,1930,1.0,5,1.75,0,1966,0
500000,5400,1280,1.0,2,1.0,0,1964,0
460000,40419,2090,1.0,4,2.0,0,1984,0
232500,9887,1940,1.0,3,1.5,0,1969,0
408200,5761,1800,2.0,3,2.5,0,1990,0
522000,8400,1730,1.0,3,1.75,0,1980,0
675000,11120,2810,2.0,4,2.5,0,1982,0
1355000,11000,3550,1.0,4,3.5,0,1999,0
249950,7980,1330,1.5,4,1.0,0,1952,0
210000,34133,750,1.0,2,1.0,0,1950,0
429950,7216,1760,1.0,4,1.0,0,1947,0
737500,36276,3200,2.0,4,2.5,0,1993,0
710000,9000,1740,1.0,4,2.0,0,1958,0
470000,4700,2100,2.0,3,2.5,0,1999,0
1100000,40097,4270,1.0,4,3.5,0,1993,0
650000,2720,1340,1.5,3,2.0,0,1913,0
1216000,8684,3190,1.0,4,2.5,0,1967,0
422120,4534,1630,2.0,3,2.5,0,1987,0
625000,15085,2990,2.0,5,2.5,0,2007,0
385200,7740,1550,1.5,4,1.0,0,1954,0
500000,4964,1690,2.0,3,2.25,0,1989,0
308000,12243,1960,2.0,4,2.25,0,1989,0
565000,9966,2390,1.0,3,2.75,0,1977,0
581000,4438,2600,2.0,3,2.5,0,2004,0
361000,8698,1950,1.0,3,2.0,0,1999,0
345000,7210,1250,1.0,3,1.0,0,1964,0
419000,1253,1180,2.0,2,2.25,0,2008,0
347000,4308,1680,2.0,3,2.5,0,2004,0
625000,36085,2220,2.0,4,2.25,0,1989,0
2400000,15188,4890,2.0,4,4.25,0,1999,0
379000,17852,2660,2.5,3,3.25,0,2014,0
310000,3323,1150,2.0,3,1.5,0,1988,0
250000,5500,1130,1.0,2,2.0,0,1941,0
682000,5000,2760,2.0,5,2.75,0,2005,0
246500,8919,1430,1.0,3,2.0,0,1992,0
325000,57381,1490,1.5,3,1.0,0,1932,0
310950,4997,2030,2.0,4,2.5,0,2004,0
1100000,5000,3010,2.0,3,2.0,0,1931,0
287500,7200,1810,1.0,3,1.0,0,1954,0
431000,7200,1810,1.0,3,1.0,0,1954,0
226000,5000,970,1.0,3,1.0,0,1968,0
825000,3090,2010,1.5,3,1.75,0,1926,0
175000,6030,1300,1.5,4,1.0,0,1947,0
465750,10350,1260,1.0,3,1.5,0,1959,0
659000,24931,2610,2.0,4,2.25,0,1983,0
595000,5753,1910,1.0,3,1.75,0,1941,0
350000,16290,1780,2.0,3,2.25,0,1987,0
270000,8600,1900,1.0,4,2.25,0,1975,0
662500,25600,2450,1.0,6,2.25,0,1957,0
249900,14000,1380,1.0,3,1.75,0,1939,1957
324500,11340,1920,1.0,3,1.75,0,1977,0
430000,4003,1350,1.0,2,1.75,0,2004,0
419950,4003,1350,1.0,2,1.75,0,2004,0
285000,7440,2510,1.0,4,1.75,0,1962,0
332000,7780,2470,2.0,4,2.5,0,2002,0
282000,10725,1660,1.0,4,1.75,0,1956,0
320000,5175,1340,1.0,3,1.0,0,1987,0
428750,30736,1620,1.5,3,1.0,0,1911,1977
330000,35287,2300,2.0,3,2.25,0,1977,0
456500,2309,2000,3.0,4,3.5,0,2008,0
352000,11050,1640,1.0,3,2.25,0,1972,0
664000,4080,1530,1.5,4,2.0,0,1912,0
628000,11894,4000,1.0,3,1.75,0,1987,0
512000,12555,1610,1.0,3,1.75,0,1977,0
254000,9000,2070,1.0,3,2.0,0,1969,0
535800,5790,1900,2.0,4,2.5,0,1994,0
287653,16050,1050,1.0,3,1.0,0,1960,1981
438000,1304,1520,2.0,3,2.5,0,2006,0
450000,23899,2390,1.0,4,1.75,0,1949,0
327000,8050,2400,2.0,5,2.75,0,1998,0
370500,6120,1790,2.0,4,2.5,0,2005,0
265000,6271,1720,2.0,3,2.5,0,1993,0
450000,13260,2980,1.0,4,2.75,0,1979,0
425000,213444,1520,1.5,3,1.0,0,1988,0
166600,8690,1150,1.0,3,1.75,0,1977,0
245000,15000,380,1.0,1,0.75,0,1963,0
565000,5212,910,1.0,3,1.0,0,1951,0
539900,10150,1650,1.0,3,1.75,0,1976,0
910000,3200,2480,2.0,3,3.5,0,2010,0
280000,7416,2050,2.0,4,2.5,0,1990,0
275000,8549,1420,2.0,3,2.25,0,1989,0
467000,6590,3460,2.0,3,2.5,0,2001,0
457500,4445,1500,2.0,3,2.5,0,1996,0
381156,3090,1320,1.0,2,1.0,0,1908,0
289999,8240,2180,1.0,5,2.5,0,1977,0
642450,4160,1830,1.0,3,1.75,0,1919,0
469950,8701,1620,1.0,3,2.25,0,1962,0
795000,13650,2920,1.0,3,2.0,0,1975,0
785000,10514,3300,2.0,4,2.5,0,1984,0
860000,12095,3060,2.0,3,2.25,0,1983,0
1095000,4764,3064,3.5,0,0.0,0,1990,0
147500,8498,1530,1.0,3,1.0,0,1959,0
390000,11576,1910,1.0,3,2.0,0,1978,0
229000,8100,1020,1.0,3,1.0,0,1954,0
185000,8100,1150,1.0,3,1.0,0,1932,0
414900,9570,1260,1.0,3,1.5,0,1941,0
200000,4822,1920,1.0,4,2.0,0,1914,0
225000,9350,1800,1.0,4,2.25,0,1969,0
720000,4000,2040,2.0,3,1.75,0,1924,0
930000,4000,2200,2.0,4,2.5,0,1908,0
1270000,17204,3200,1.0,5,2.5,0,1952,0
700000,3118,2400,2.0,5,3.25,0,1928,0
466000,1058,1140,3.0,2,1.5,0,2005,0
374000,10640,1330,1.0,3,1.5,0,1976,0
480000,10035,1940,2.0,3,2.5,0,1994,0
740000,25341,3000,2.0,3,2.5,0,1995,0
1010000,5400,1820,1.5,4,1.0,0,1923,2014
395000,5000,2910,2.0,4,2.5,0,2002,0
340000,6771,1090,1.0,2,1.0,0,1954,0
209000,1340,1230,2.0,3,2.0,0,2003,0
431650,7700,1710,1.5,5,2.5,0,1962,0
980000,11470,3160,1.0,5,2.5,0,1971,0
660000,28243,2680,2.0,3,2.5,0,1993,0
730000,9009,2190,2.0,4,2.25,0,1977,0
291500,9600,1260,1.0,3,1.75,0,1988,0
905000,14486,2970,2.0,4,3.5,0,1997,0
800000,50308,2570,1.5,4,2.5,0,1993,0
839900,13592,3810,1.0,4,3.5,0,2013,0
200000,1157,1010,2.0,1,1.5,0,2007,0
300000,6698,1480,1.0,3,2.0,0,1979,0
530000,6041,1250,1.5,3,1.75,0,1942,0
314950,8479,1654,2.0,3,2.25,0,1995,0
255000,9315,1410,1.0,3,1.75,0,1960,0
550000,5720,2160,1.0,5,2.75,0,1950,0
435000,4800,1400,1.0,3,1.0,0,1917,0
234000,8738,1420,1.0,3,1.75,0,1966,0
615000,10062,2500,1.0,4,2.25,0,1975,0
205000,8384,1410,1.0,3,2.0,0,1985,0
384000,7135,2100,1.0,4,1.75,0,1955,0
324000,7208,1750,2.0,3,2.5,0,1994,0
645000,5500,2070,1.0,3,1.75,0,1946,0
570000,1777,1570,2.0,3,3.25,0,2007,0
324000,5322,1920,2.0,3,2.5,0,1999,0
270000,10320,1000,1.0,2,1.0,0,1943,0
290000,7700,2120,1.5,5,1.5,0,1962,0
250000,9220,1440,1.0,3,2.0,0,1965,0
342000,16275,1660,2.0,3,1.75,0,1990,0
255000,8450,1340,1.0,3,1.5,0,1958,0
800000,11824,2380,1.0,3,2.25,0,1972,0
451000,4049,1560,1.5,3,1.75,0,1926,0
990000,10480,2780,1.0,4,2.5,0,1967,0
288400,6687,1860,1.0,4,2.5,0,1983,0
420000,4600,2390,2.0,3,1.5,0,1920,1995
359000,1140,1370,2.0,2,2.75,0,2009,0
390000,262018,2570,1.0,4,3.0,0,1988,0
300000,2614,1320,2.0,3,2.5,0,2005,0
545000,7863,2520,1.0,5,2.5,0,1981,0
288349,18616,1250,1.0,3,1.0,0,1972,0
299900,35026,1560,1.0,3,2.25,0,1985,0
891000,5000,2330,1.5,4,2.0,0,1925,0
1200000,22410,3660,1.0,3,2.0,0,1947,0
378000,4650,2790,2.0,4,2.5,0,2004,0
299995,7200,1060,1.0,2,1.0,0,1951,0
253000,6564,2020,1.0,3,2.5,0,1994,0
350000,47916,1580,1.0,3,2.25,0,1979,0
565000,4300,2020,1.5,4,3.0,0,1900,0
315000,5665,970,1.0,2,1.0,0,1908,0
570000,6766,1490,1.5,4,3.0,0,1915,0
971000,10140,4390,2.0,5,3.5,0,2005,0
915000,5589,2750,1.5,5,2.5,0,1910,0
419000,23568,2150,1.0,4,1.5,0,1950,0
260000,7480,1810,1.0,4,1.75,0,1977,0
1321500,12968,2230,2.0,3,3.0,0,1990,0
369950,10720,2430,1.0,3,1.0,0,1977,0
1029900,13384,3680,2.0,3,2.5,0,1994,0
435000,6750,1410,1.5,5,1.0,0,1929,0
601000,6743,1330,1.0,3,1.75,0,1958,2002
460500,10650,1490,1.0,3,1.0,0,1963,0
720000,1159,2020,3.0,3,2.5,0,2000,0
851000,13202,3130,2.0,4,2.5,0,1996,0
550000,5000,2670,2.0,4,3.0,0,1916,1978
700000,4560,1980,1.5,4,1.0,0,1920,0
323000,14850,2100,1.0,3,1.75,0,1963,0
345500,8581,1350,1.0,3,1.0,0,1944,0
378000,7920,2140,1.0,4,1.5,0,1959,0
650000,5000,2208,3.0,4,2.0,0,1917,0
385000,7380,1010,1.0,3,2.0,0,1982,0
425000,2970,970,1.0,2,1.0,0,1910,0
210000,6174,1520,1.5,4,2.0,0,1920,0
630000,43101,2740,2.0,4,2.5,0,1993,0
335000,7500,1570,1.0,3,1.75,0,1953,0
196500,9000,1320,1.0,3,1.0,0,1966,0
582800,7636,2550,1.0,4,2.75,0,1986,0
440000,7207,1560,1.0,3,1.75,0,1983,0
752500,8616,2360,2.0,4,2.25,0,1974,0
532500,5000,1330,2.0,3,1.75,0,1909,0
265000,9000,1070,1.0,3,1.0,0,1950,0
397500,13737,1510,1.0,3,1.25,0,1961,0
524250,3469,1710,2.0,3,2.5,0,1999,0
765000,10819,2790,2.0,4,2.75,0,1996,0
648000,5450,2620,2.0,4,2.5,0,2001,0
469500,24759,2970,1.0,5,2.5,0,1969,0
237500,7854,1050,1.0,3,1.75,0,1975,0
216000,8712,1280,1.0,3,1.0,0,1956,0
427200,8400,1030,1.0,3,1.0,0,1963,0
280000,7800,1900,1.0,3,2.25,0,1977,0
718000,9804,3070,1.0,5,3.0,0,1968,0
420000,4139,1760,2.0,2,2.75,0,2010,0
379000,5400,930,1.0,2,1.0,0,1952,0
326100,7683,880,1.0,2,1.0,0,1942,0
535000,1016,1360,3.0,3,2.5,0,2003,0
283000,8560,2130,1.0,4,2.75,0,1992,0
260000,7469,1480,1.5,3,1.0,0,1940,0
399000,6388,1500,1.5,4,1.0,0,1951,0
484950,5004,1670,2.0,3,2.25,0,1987,0
640000,9828,2060,1.0,4,1.75,0,1960,0
585000,8158,2160,1.0,4,2.5,0,1952,0
645000,11583,2780,1.0,4,2.0,0,1955,0
253000,7651,1490,1.0,3,2.0,0,1988,0
178500,6460,740,1.0,2,1.0,0,1953,0
291000,6325,1860,2.0,4,2.5,0,1991,0
199950,20917,1590,1.5,2,2.75,0,1920,0
553500,2340,850,1.0,2,1.0,0,1922,0
189950,4188,1030,1.0,2,1.0,0,1981,0
289000,9550,1850,1.0,3,2.0,0,1988,0
700000,4590,1830,2.0,4,2.0,0,1908,0
270000,8853,1560,1.0,3,2.0,0,1967,0
258000,8320,1730,1.0,4,1.75,0,1977,0
530000,7214,1930,2.0,3,2.5,0,2005,0
245000,3677,1422,2.0,3,2.25,0,2012,0
563000,5000,1380,1.5,3,2.0,0,1917,0
515000,4203,2430,2.0,3,2.5,0,2001,0
325000,7091,2610,2.0,4,2.5,0,1987,0
540000,217800,2000,2.0,3,2.25,0,1996,0
280300,5000,920,1.0,2,1.0,0,1949,0
460000,5500,1750,1.5,4,1.75,0,1926,0
475000,8970,2020,1.0,3,1.75,0,1981,0
900000,44431,2460,1.0,4,2.25,0,1957,0
538200,7260,1780,1.0,4,3.0,0,1964,0
429000,3600,1080,1.0,2,1.0,0,1922,0
164808,5411,1250,1.0,3,1.0,0,1980,0
520000,7700,1870,2.0,4,2.25,0,1977,0
475000,8432,1700,1.0,3,1.75,0,1977,0
283000,47045,1480,1.0,4,1.5,0,1942,0
321500,6228,1930,2.0,4,2.5,0,2000,0
840000,21810,3130,2.0,4,2.75,0,1993,0
287000,6000,1370,2.0,3,2.25,0,1992,0
375000,8106,960,1.0,3,1.75,0,1962,0
349500,7128,1260,1.0,3,1.75,0,1969,0
446450,7749,1480,1.0,3,1.5,0,1960,0
315000,9643,1930,2.0,4,2.5,0,1992,0
271310,5340,870,1.5,2,1.0,0,1906,0
315000,8400,1300,1.5,4,1.0,0,1953,0
245000,6930,1490,1.0,3,1.75,0,1990,0
543115,5484,1380,1.0,2,1.0,0,1947,0
900000,8190,1190,1.5,4,2.0,0,1945,0
2450000,6552,4250,2.0,4,4.25,0,2008,0
554000,6045,1920,1.0,2,2.0,0,2003,0
249900,12522,2080,1.0,3,1.75,0,1950,0
768000,54160,3220,2.0,3,2.5,0,1981,0
980000,5854,3680,1.0,4,3.0,0,1967,0
395000,9600,2070,1.0,5,2.5,0,1962,0
415000,2200,1480,2.0,3,1.75,0,1995,0
380000,6921,2000,2.0,4,2.5,0,2003,0
566000,5259,1560,2.0,3,2.5,0,1999,0
218500,8961,1600,1.0,2,1.0,0,1949,0
550000,10500,1940,1.0,4,2.5,0,1976,0
512031,3000,1540,1.0,3,1.75,0,1920,0
197500,8860,820,1.0,2,1.0,0,1950,0
470000,8784,1780,1.0,3,2.25,0,1977,0
590000,242629,1560,1.0,3,1.75,0,1981,0
465000,8862,2210,1.0,4,2.25,0,1977,0
499000,114562,2040,1.0,2,1.75,0,1968,0
515000,11500,1920,1.0,3,2.25,0,1972,2000
716500,5000,1930,1.0,3,1.75,0,1936,0
410000,4250,1700,1.0,3,2.0,0,1944,0
850000,6500,3450,2.0,4,3.25,0,1994,0
1050000,35021,3440,2.0,4,3.25,0,1983,0
648000,13435,2380,2.0,4,2.5,0,1992,0
620000,5350,2400,1.5,4,2.25,0,1929,0
935000,84267,5670,2.0,4,4.5,0,2008,0
379000,10320,1140,1.0,3,1.0,0,1963,0
699000,5375,1670,1.0,3,1.75,0,1952,0
528000,8005,1910,1.0,4,2.25,0,1960,0
425000,9452,1560,1.0,3,1.75,0,1974,0
249500,8645,1500,1.0,2,1.75,0,1963,0
1035480,6642,4475,2.0,5,3.25,0,2014,0
790000,11900,2840,1.0,4,2.75,0,1961,0
399950,18050,1020,1.0,3,1.0,0,1969,0
275000,9000,1410,1.0,3,1.5,0,1953,0
550000,2500,1520,1.5,3,1.0,0,1912,0
140000,6890,730,1.0,1,1.0,0,1926,0
250000,6250,1190,1.0,3,1.0,0,1954,0
318000,8909,1410,2.0,3,2.25,0,1988,0
